Uke,År,Lokalitetsnummer,Lokalitetsnavn,Voksne hunnlus,Lus i bevegelige stadier,Fastsittende lus,Trolig uten fisk,Har telt lakselus,Kommunenummer,Kommune,Fylkesnummer,Fylke,Lat,Lon,Lusegrense uke,Over lusegrense uke,Sjøtemperatur,ProduksjonsområdeId,Produksjonsområde
49,2025,13594,Trolløya Sv,,,,Ja,Nei,1870,SORTLAND,18,Nordland,68.704,15.016667,0.5,,,9,Vestfjorden og Vesterålen
49,2025,10332,Trommo,,,,Ja,Nei,4617,KVINNHERAD,46,Vestland,60.0833,6.082633,0.5,,,3,Karmøy til Sotra
49,2025,29336,Trælsøyosen,,,,Ja,Nei,4625,AUSTEVOLL,46,Vestland,60.11805,5.26865,0.5,,,3,Karmøy til Sotra
49,2025,30517,Trælvika,,,,Ja,Nei,5530,SENJA,55,Troms,69.51847,17.68705,0.5,,,10,Andøya til Senja
49,2025,13677,Trøan Bjørklibukta,0.14,0.22,0,Nei,Ja,5055,HEIM,50,Trøndelag,63.33155,9.1231,0.5,Nei,9.03,6,Nordmøre og Sør-Trøndelag
49,2025,10029,Tuholmane Ø,,,,Ja,Nei,1149,KARMØY,11,Rogaland,59.371235,5.216333,0.5,,,3,Karmøy til Sotra
49,2025,10147,Tungesvik,,,,Ja,Nei,4611,ETNE,46,Vestland,59.74708,5.980617,0.5,,,3,Karmøy til Sotra
49,2025,25855,Tussøya,0,0.11,0.1,Nei,Ja,5501,TROMSØ,55,Troms,69.662834,18.180067,0.5,Nei,6.5,11,Kvaløya til Loppa
49,2025,10821,Tuvan,0.11,0.04,0.13,Nei,Ja,5601,ALTA,56,Finnmark,70.09005,22.705366,0.5,Nei,6.9,12,Vest-Finnmark
49,2025,14081,Tveit,0.31,4.49,0.54,Nei,Ja,4637,HYLLESTAD,46,Vestland,61.110085,5.340483,0.5,Nei,9.67,4,Nordhordaland til Stadt
49,2025,30717,Tveitnes,,,,Ja,Nei,4622,KVAM,46,Vestland,60.41365,6.4012,0.5,,,3,Karmøy til Sotra
49,2025,12077,Tveitnesvik,,,,Ja,Nei,4617,KVINNHERAD,46,Vestland,60.10592,6.20525,0.5,,,3,Karmøy til Sotra
49,2025,16165,Tårnvika,0.73,1.73,0.04,Nei,Ja,1804,BODØ,18,Nordland,67.57312,15.1288,0.5,Ja,7.8,9,Vestfjorden og Vesterålen
49,2025,13562,Uføro,0.19,1.59,0.02,Nei,Ja,4614,STORD,46,Vestland,59.87835,5.526917,0.5,Nei,10.66,3,Karmøy til Sotra
49,2025,13720,Ulvan,,,,Ja,Nei,5056,HITRA,50,Trøndelag,63.672234,9.0329,0.5,,,6,Nordmøre og Sør-Trøndelag
49,2025,13570,Ulværholmen,,,,Ja,Nei,5056,HITRA,50,Trøndelag,63.598217,9.116583,0.5,,,6,Nordmøre og Sør-Trøndelag
49,2025,34737,Ulvøyo,,,,Ja,Nei,1106,HAUGESUND,11,Rogaland,59.432583,5.106567,0.5,,,3,Karmøy til Sotra
49,2025,10726,Uløybukt,0.14,0.94,1.44,Nei,Ja,5542,SKJERVØY,55,Troms,69.860085,20.713966,0.5,Nei,6.6,11,Kvaløya til Loppa
49,2025,32437,Urda,0.15,0.7,0,Nei,Ja,1566,SURNADAL,15,Møre og Romsdal,63.0007,8.326967,0.5,Nei,9.19,6,Nordmøre og Sør-Trøndelag
49,2025,45058,Urdaneset,0.04,0.12,0.01,Nei,Ja,1525,STRANDA,15,Møre og Romsdal,62.318333,6.977,0.5,Nei,9.5,5,Stadt til Hustadvika
49,2025,11533,Usholmsvika,0.2,1.77,0.53,Nei,Ja,4626,ØYGARDEN,46,Vestland,60.174984,5.091133,0.5,Nei,10.01,3,Karmøy til Sotra
49,2025,24135,Utåker,0.05,5.7,0.24,Nei,Ja,4617,KVINNHERAD,46,Vestland,59.77833,5.9024,0.5,Nei,10.2,3,Karmøy til Sotra
49,2025,14678,Uvåg,,,,Ja,Nei,1867,BØ I NORDLAND,18,Nordland,68.65971,14.6805,0.5,,,9,Vestfjorden og Vesterålen
49,2025,35517,Vadholmen,,,,Nei,Nei,4626,ØYGARDEN,46,Vestland,60.695,4.761117,0.5,,,4,Nordhordaland til Stadt
49,2025,31557,Valøyan,0.13,0.39,0,Nei,Ja,5014,FRØYA,50,Trøndelag,63.81835,8.463817,0.5,Nei,9.9,6,Nordmøre og Sør-Trøndelag
49,2025,38857,Vannfjorden,0.05,0.02,0,Nei,Ja,5620,NORDKAPP,56,Finnmark,71.0171,25.390833,0.5,Nei,6.4,12,Vest-Finnmark
49,2025,35657,Varden,0.22,0.32,0,Nei,Ja,5056,HITRA,50,Trøndelag,63.635715,9.186467,0.5,Nei,8.76,6,Nordmøre og Sør-Trøndelag
49,2025,36337,Vardskjæret S,0.06,0.31,0.01,Nei,Ja,1834,LURØY,18,Nordland,66.350266,12.469867,0.5,Nei,7.79,8,Helgeland til Bodø
49,2025,36317,Varholmen,0.11,0.16,0,Nei,Ja,1813,BRØNNØY,18,Nordland,65.54652,12.127967,0.5,Nei,7.91,8,Helgeland til Bodø
49,2025,45023,Varpet,0.01,0.06,0.04,Nei,Ja,1834,LURØY,18,Nordland,66.32025,13.055833,0.5,Nei,7.37,8,Helgeland til Bodø
49,2025,12303,Vartdal,,,,Ja,Nei,1520,ØRSTA,15,Møre og Romsdal,62.3065,6.092,0.5,,,5,Stadt til Hustadvika
49,2025,37717,Vassgåsholmen,0.02,0.04,0.03,Nei,Ja,5059,ORKLAND,50,Trøndelag,63.592167,9.339833,0.5,Nei,9.06,6,Nordmøre og Sør-Trøndelag
49,2025,18117,Vassvika,0.01,0.08,0.04,Nei,Ja,5614,LOPPA,56,Finnmark,70.27378,21.685083,0.5,Nei,6.7,12,Vest-Finnmark
49,2025,10652,Vedbotn,0.08,0.05,0.1,Nei,Ja,5620,NORDKAPP,56,Finnmark,70.7514,25.636984,0.5,Nei,6.19,12,Vest-Finnmark
49,2025,10504,Vedvika,,,,Ja,Nei,1867,BØ I NORDLAND,18,Nordland,68.78194,14.6153,0.5,,,9,Vestfjorden og Vesterålen
49,2025,12678,Vedøya,,,,Ja,Nei,5007,NAMSOS,50,Trøndelag,64.60743,11.354817,0.5,,,7,Nord-Trøndelag med Bindal
49,2025,11303,Veggfjell,0.08,0.01,0,Nei,Ja,1875,HAMARØY,18,Nordland,67.96265,15.808267,0.5,Nei,8,9,Vestfjorden og Vesterålen
49,2025,45025,Vegglandet,0.1,0.19,0,Nei,Ja,5603,HAMMERFEST,56,Finnmark,70.54208,23.241882,0.5,Nei,6.83,12,Vest-Finnmark
49,2025,32637,Veidnes,0,0,0,Nei,Ja,5632,BÅTSFJORD,56,Finnmark,70.53992,30.136583,0.5,Nei,6.6,13,Øst-Finnmark
49,2025,32337,Veiesund,,,,Ja,Nei,4602,KINN,46,Vestland,61.57187,5.047283,0.5,,,4,Nordhordaland til Stadt
49,2025,35838,Vengsøy,0.12,0.24,0.11,Nei,Ja,5501,TROMSØ,55,Troms,69.822334,18.517616,0.5,Nei,7.8,11,Kvaløya til Loppa
49,2025,13837,Verpeide,1.39,3.3,0.08,Nei,Ja,4602,KINN,46,Vestland,61.902218,5.209233,0.5,Ja,8.73,4,Nordhordaland til Stadt
49,2025,11385,Vestnes,0.35,0.17,0,Nei,Ja,5503,HARSTAD,55,Troms,68.9808,16.491867,0.5,Nei,7.41,10,Andøya til Senja
49,2025,45179,Veøy Sør,,,,Ja,Nei,1506,MOLDE,15,Møre og Romsdal,62.66268,7.431167,0.5,,,5,Stadt til Hustadvika
49,2025,13704,Vikane,,,,Ja,Nei,4634,MASFJORDEN,46,Vestland,60.716217,5.396167,0.5,,,4,Nordhordaland til Stadt
49,2025,27315,Vikane 1,0.12,0.45,0.03,Nei,Ja,4618,ULLENSVANG,46,Vestland,60.263668,6.208383,0.5,Nei,10.72,3,Karmøy til Sotra
49,2025,36717,Vindhammarneset,0.18,0.78,0.26,Nei,Ja,5530,SENJA,55,Troms,69.468414,17.606182,0.5,Nei,7.9,10,Andøya til Senja
49,2025,11252,Vindhammeren,,,,Ja,Nei,1867,BØ I NORDLAND,18,Nordland,68.78492,14.597967,0.5,,,9,Vestfjorden og Vesterålen
49,2025,12839,Vindsnes,0.13,0.21,0.32,Nei,Ja,1578,FJORD,15,Møre og Romsdal,62.28533,7.2802,0.5,Nei,11.6,5,Stadt til Hustadvika
49,2025,13226,Vindsvik,0,0,0,Nei,Ja,1133,HJELMELAND,11,Rogaland,59.299816,6.32245,0.5,Nei,12.5,2,Ryfylke
49,2025,19235,Vindvika,,,,Ja,Nei,1804,BODØ,18,Nordland,67.53512,15.1615,0.5,,,9,Vestfjorden og Vesterålen
49,2025,10616,Vinnalandet,0,0,0,Ja,Ja,5603,HAMMERFEST,56,Finnmark,70.57315,23.397882,0.5,Nei,6.88,12,Vest-Finnmark
49,2025,11925,Vintraviki,,,,Ja,Nei,1134,SULDAL,11,Rogaland,59.399384,6.020533,0.5,,,2,Ryfylke
49,2025,13246,Voldnes,0,0,0,Nei,Ja,1515,HERØY I MØRE OG ROMSDAL,15,Møre og Romsdal,62.2097,5.7849,0.5,Nei,9.31,5,Stadt til Hustadvika
49,2025,45135,Voravika,,,,Ja,Nei,1514,SANDE I MØRE OG ROMSDAL,15,Møre og Romsdal,62.229916,5.49525,0.5,,,5,Stadt til Hustadvika
49,2025,45083,Vorterøyskagen,0.26,1.17,0,Nei,Ja,5542,SKJERVØY,55,Troms,69.98715,20.664618,0.5,Nei,6.73,11,Kvaløya til Loppa
49,2025,17495,Vullum,,,,Ja,Nei,5055,HEIM,50,Trøndelag,63.04965,8.2162,0.5,,,6,Nordmøre og Sør-Trøndelag
49,2025,45108,Vågsholmen,,,,Ja,Nei,1573,SMØLA,15,Møre og Romsdal,63.302917,7.752267,0.5,,,6,Nordmøre og Sør-Trøndelag
49,2025,10091,Vågsøya,,,,Ja,Nei,4602,KINN,46,Vestland,61.490383,5.0247,0.5,,,4,Nordhordaland til Stadt
49,2025,13047,Våtvika,,,,Ja,Nei,1865,VÅGAN,18,Nordland,68.227684,14.805217,0.5,,,9,Vestfjorden og Vesterålen
49,2025,22495,Værnes,,,,Ja,Nei,5530,SENJA,55,Troms,69.335335,17.093533,0.5,,,10,Andøya til Senja
49,2025,24197,Værøya Ø,0.13,0.04,0.01,Nei,Ja,5056,HITRA,50,Trøndelag,63.415966,8.483883,0.5,Nei,8.99,6,Nordmøre og Sør-Trøndelag
49,2025,29936,Ystadneset,,,,Ja,Nei,4617,KVINNHERAD,46,Vestland,59.9778,5.776417,0.5,,,3,Karmøy til Sotra
49,2025,13306,Ystevika,0.04,0.4,0,Nei,Ja,5512,TJELDSUND,55,Troms,68.69432,17.05325,0.5,Nei,7.5,10,Andøya til Senja
49,2025,45003,Ystøya,0.46,0.68,0,Nei,Ja,1820,ALSTAHAUG,18,Nordland,65.7725,12.245217,0.5,Nei,7.8,8,Helgeland til Bodø
49,2025,45142,Ytre Baltsfjord,0.19,0.29,0.21,Nei,Ja,5530,SENJA,55,Troms,69.5802,17.743732,0.5,Nei,7.9,10,Andøya til Senja
49,2025,39777,Ytre Hadseløya,,,,Ja,Nei,1866,HADSEL,18,Nordland,68.50135,14.585667,0.5,,,9,Vestfjorden og Vesterålen
49,2025,24155,Ytre Jøvik,,,,Ja,Nei,5530,SENJA,55,Troms,69.42218,17.3398,0.5,,,10,Andøya til Senja
49,2025,32617,Ytre Koven,0.09,0.36,0.01,Nei,Ja,5601,ALTA,56,Finnmark,70.1421,22.89265,0.5,Nei,7.23,12,Vest-Finnmark
49,2025,24175,Ytre Lavollsfjord,0.28,0.71,0.42,Nei,Ja,5530,SENJA,55,Troms,69.419464,17.287567,0.5,Nei,6,10,Andøya til Senja
49,2025,20176,Ytre Simanes,,,,Ja,Nei,5601,ALTA,56,Finnmark,69.947914,23.095,0.5,,,12,Vest-Finnmark
49,2025,11338,Ytre Stræte,,,,Ja,Nei,5512,TJELDSUND,55,Troms,68.71948,17.138817,0.5,,,10,Andøya til Senja
49,2025,45032,Ytterflesa,,,,Ja,Nei,5060,NÆRØYSUND,50,Trøndelag,64.972984,11.443517,0.5,,,7,Nord-Trøndelag med Bindal
49,2025,30196,Ådnekvamme,0,0,0,Nei,Ja,4634,MASFJORDEN,46,Vestland,60.83205,5.355017,0.5,Nei,12.19,4,Nordhordaland til Stadt
49,2025,35297,Ådnøy Sø,0.04,0.18,0.06,Nei,Ja,1108,SANDNES,11,Rogaland,58.91455,6.028583,0.5,Nei,10.2,2,Ryfylke
49,2025,10331,Åkre,,,,Ja,Nei,4617,KVINNHERAD,46,Vestland,60.11283,6.044717,0.5,,,3,Karmøy til Sotra
49,2025,10298,Ålforo,,,,Ja,Nei,4615,FITJAR,46,Vestland,59.866417,5.2447,0.5,,,3,Karmøy til Sotra
49,2025,10319,Ålvora,,,,Ja,Nei,4602,KINN,46,Vestland,61.585766,5.136833,0.5,,,4,Nordhordaland til Stadt
49,2025,11330,Åmundsvika,,,,Ja,Nei,5516,GRATANGEN,55,Troms,68.72655,17.343483,0.5,,,10,Andøya til Senja
49,2025,33457,Ånderbakk,0.28,0.49,0,Nei,Ja,1848,STEIGEN,18,Nordland,67.75467,15.70465,0.5,Nei,8.7,9,Vestfjorden og Vesterålen
49,2025,11339,Ånderkleiva,0.23,0.12,0,Nei,Ja,5514,IBESTAD,55,Troms,68.925415,17.14895,0.5,Nei,7.1,10,Andøya til Senja
49,2025,11793,Ånnaholmane,,,,Ja,Nei,4645,ASKVOLL,46,Vestland,61.2843,4.7254,0.5,,,4,Nordhordaland til Stadt
49,2025,29416,Åpenvik,,,,Ja,Nei,5636,UNJÁRGA - NESSEBY,56,Finnmark,70.020584,29.215334,0.5,,,13,Øst-Finnmark
49,2025,11364,Årberg,0.12,0.05,0,Nei,Ja,5530,SENJA,55,Troms,69.1959,16.91595,0.5,Nei,7.3,10,Andøya til Senja
49,2025,24695,Årnes,0.58,3.1,0,Nei,Ja,5007,NAMSOS,50,Trøndelag,64.59637,11.272917,0.5,Ja,10.2,7,Nord-Trøndelag med Bindal
49,2025,35797,Årsetfjorden,0,0,0,Nei,Ja,5060,NÆRØYSUND,50,Trøndelag,65.00819,11.746417,0.5,Nei,8.55,7,Nord-Trøndelag med Bindal
49,2025,10735,Årøya,0.18,0.1,0,Nei,Ja,5536,LYNGEN,55,Troms,69.66327,20.314917,0.5,Nei,6.84,11,Kvaløya til Loppa
49,2025,30977,Æsøya,0.34,0.56,0.22,Nei,Ja,1860,VESTVÅGØY,18,Nordland,68.104866,13.790067,0.5,Nei,7.4,9,Vestfjorden og Vesterålen
49,2025,11537,Øklandsvågen,,,,Ja,Nei,4613,BØMLO,46,Vestland,59.799583,5.129417,0.5,,,3,Karmøy til Sotra
49,2025,11272,Øksengård,,,,Ja,Nei,1840,SALTDAL,18,Nordland,67.13697,15.4048,0.5,,,8,Helgeland til Bodø
49,2025,30559,Øksneset,0.35,1.75,0.3,Nei,Ja,4632,AUSTRHEIM,46,Vestland,60.81255,4.862317,0.5,Nei,10.27,4,Nordhordaland til Stadt
49,2025,14019,Øksningen,0.19,0.38,0,Nei,Ja,1811,BINDAL,18,Nordland,65.13924,12.31975,0.5,Nei,8.91,7,Nord-Trøndelag med Bindal
49,2025,17235,Ørnes,,,,Ja,Nei,1834,LURØY,18,Nordland,66.42087,13.018317,0.5,,,8,Helgeland til Bodø
49,2025,30518,Ørnfjordbotn,,,,Ja,Nei,5530,SENJA,55,Troms,69.49139,17.672916,0.5,,,10,Andøya til Senja
49,2025,45077,Ørnhaugneset,0.05,0.07,0,Nei,Ja,1875,HAMARØY,18,Nordland,67.98025,15.5878,0.5,Nei,7.2,9,Vestfjorden og Vesterålen
49,2025,12394,Ørnøya,0.43,0.62,0.1,Nei,Ja,5014,FRØYA,50,Trøndelag,63.761868,8.445183,0.5,Nei,9.96,6,Nordmøre og Sør-Trøndelag
49,2025,24696,Ørnøya II,0.21,0.44,0.05,Nei,Ja,5014,FRØYA,50,Trøndelag,63.758484,8.450367,0.5,Nei,9.92,6,Nordmøre og Sør-Trøndelag
49,2025,11378,Øvergården,,,,Ja,Nei,5503,HARSTAD,55,Troms,68.98167,16.534666,0.5,,,10,Andøya til Senja
49,2025,34697,Øyra,,,,Ja,Nei,5624,LEBESBY,56,Finnmark,70.774765,27.2185,0.5,,,12,Vest-Finnmark
48,2025,15196,Aga Ø,0.06,0.36,0,Nei,Ja,4613,BØMLO,46,Vestland,59.845917,5.26075,0.5,Nei,9.72,3,Karmøy til Sotra
48,2025,12067,Aldalen,,,,Ja,Nei,4624,BJØRNAFJORDEN,46,Vestland,60.250015,5.571783,0.5,,,3,Karmøy til Sotra
48,2025,12982,Aldeøyna,,,,Ja,Nei,4645,ASKVOLL,46,Vestland,61.31055,4.767783,0.5,,,4,Nordhordaland til Stadt
48,2025,11756,Allersholmen,,,,Ja,Nei,4632,AUSTRHEIM,46,Vestland,60.774868,4.853533,0.5,,,4,Nordhordaland til Stadt
48,2025,45078,Almbakkevika,,,,Ja,Nei,4602,KINN,46,Vestland,61.620335,5.271967,0.5,,,4,Nordhordaland til Stadt
48,2025,13271,Almurden,0.26,0.65,0,Nei,Ja,5049,FLATANGER,50,Trøndelag,64.43353,10.678883,0.5,Nei,9.55,7,Nord-Trøndelag med Bindal
48,2025,11416,Alsvåg,,,,Ja,Nei,1868,ØKSNES,18,Nordland,68.9027,15.28675,0.5,,,9,Vestfjorden og Vesterålen
48,2025,12086,Alsåkervik,0.09,0.85,0.03,Nei,Ja,4617,KVINNHERAD,46,Vestland,59.759518,6.072883,0.5,Nei,11.5,3,Karmøy til Sotra
48,2025,13227,Altaneset,0.24,4.82,1.89,Nei,Ja,4624,BJØRNAFJORDEN,46,Vestland,60.248016,5.633883,0.5,Nei,10.46,3,Karmøy til Sotra
48,2025,11179,Alterosen,,,,Ja,Nei,1865,VÅGAN,18,Nordland,68.20727,14.446717,0.5,,,9,Vestfjorden og Vesterålen
48,2025,11513,Andal,0,0.03,0.01,Nei,Ja,4613,BØMLO,46,Vestland,59.636482,5.247117,0.5,Nei,10.63,3,Karmøy til Sotra
48,2025,38037,Andalsvågen I,,,,Ja,Nei,1816,VEVELSTAD,18,Nordland,65.5826,12.4032,0.5,,,8,Helgeland til Bodø
48,2025,32277,Andholmen 1,0.24,0.94,0.04,Nei,Ja,1573,SMØLA,15,Møre og Romsdal,63.469215,7.8523,0.5,Nei,9.03,6,Nordmøre og Sør-Trøndelag
48,2025,30156,Anevik,0.05,0.04,0,Nei,Ja,1848,STEIGEN,18,Nordland,68.00592,15.264333,0.5,Nei,6.2,9,Vestfjorden og Vesterålen
48,2025,13563,Angelskår,,,,Ja,Nei,4630,OSTERØY,46,Vestland,60.523335,5.352617,0.5,,,4,Nordhordaland til Stadt
48,2025,13518,Angstauren,,,,Ja,Nei,5501,TROMSØ,55,Troms,69.695335,18.170267,0.5,,,11,Kvaløya til Loppa
48,2025,29816,Apalvikneset,,,,Ja,Nei,4618,ULLENSVANG,46,Vestland,60.146217,6.121133,0.5,,,3,Karmøy til Sotra
48,2025,14016,Auenes,0.05,0.15,0,Nei,Ja,4215,LILLESAND,42,Agder,58.140266,8.2553,0.5,Nei,8.2,1,Svenskegrensen til Jæren
48,2025,45087,Aukan,,,,Ja,Nei,1554,AVERØY,15,Møre og Romsdal,63.0603,7.594283,0.5,,10.2,6,Nordmøre og Sør-Trøndelag
48,2025,12988,Aukrasanden,,,,Ja,Nei,1547,AUKRA,15,Møre og Romsdal,62.783417,6.92605,0.5,,,5,Stadt til Hustadvika
48,2025,12357,Aursøysva,,,,Ja,Nei,5014,FRØYA,50,Trøndelag,63.801968,8.910767,0.5,,,6,Nordmøre og Sør-Trøndelag
48,2025,10275,Auskarnes Ø,0.62,2.4,1,Nei,Ja,5614,LOPPA,56,Finnmark,70.14145,22.3542,0.5,Ja,7.9,12,Vest-Finnmark
48,2025,11800,Austneståa,0.15,0.66,0.17,Nei,Ja,4602,KINN,46,Vestland,61.490868,5.17265,0.5,Nei,9.5,4,Nordhordaland til Stadt
48,2025,26795,Austvika,0.4,1.01,0.06,Nei,Ja,5049,FLATANGER,50,Trøndelag,64.41853,10.696033,0.5,Nei,9.24,7,Nord-Trøndelag med Bindal
48,2025,13572,Badstuvika,0.07,0.03,0.01,Nei,Ja,5056,HITRA,50,Trøndelag,63.53398,9.1469,0.5,Nei,9.5,6,Nordmøre og Sør-Trøndelag
48,2025,45017,Bakfjorden,0.01,0.03,0.03,Nei,Ja,5618,MÅSØY,56,Finnmark,70.87483,24.62945,0.5,Nei,7.03,12,Vest-Finnmark
48,2025,13341,Bakjestranda,,,,Ja,Nei,4648,BREMANGER,46,Vestland,61.82025,4.940267,0.5,,,4,Nordhordaland til Stadt
48,2025,19395,Bakka,,,,Ja,Nei,4622,KVAM,46,Vestland,60.2349,6.006483,0.5,,,3,Karmøy til Sotra
48,2025,32537,Baltsfjord,0.13,0.24,0.18,Nei,Ja,5530,SENJA,55,Troms,69.54605,17.77085,0.5,Nei,8.5,10,Andøya til Senja
48,2025,13305,Barbogen,,,,Ja,Nei,5530,SENJA,55,Troms,69.36812,17.0281,0.5,,,10,Andøya til Senja
48,2025,31877,Barøya,,,,Ja,Nei,5007,NAMSOS,50,Trøndelag,64.62112,11.235517,0.5,,,7,Nord-Trøndelag med Bindal
48,2025,18235,Bastli,,,,Ja,Nei,1133,HJELMELAND,11,Rogaland,59.2694,6.193083,0.5,,,2,Ryfylke
48,2025,13845,Beitveit,0.01,0.04,0.02,Nei,Ja,4649,STAD,46,Vestland,62.140835,5.3275,0.5,Nei,9.92,5,Stadt til Hustadvika
48,2025,25055,Bekksneset,0.26,2.11,0.98,Nei,Ja,4637,HYLLESTAD,46,Vestland,61.07675,5.386017,0.5,Nei,9.42,4,Nordhordaland til Stadt
48,2025,12095,Bergadalen,0.33,2.66,0.35,Nei,Ja,4622,KVAM,46,Vestland,60.1216,5.908883,0.5,Nei,8.43,3,Karmøy til Sotra
48,2025,45049,Bergkråa,0.05,0,0,Nei,Ja,1806,NARVIK,18,Nordland,68.160866,16.333282,0.5,Nei,6.54,9,Vestfjorden og Vesterålen
48,2025,20396,Bergsnes V,0.05,0.02,0,Nei,Ja,5601,ALTA,56,Finnmark,70.2302,23.327984,0.5,Nei,6.31,12,Vest-Finnmark
48,2025,11930,Bjelkavik,0.3,6.08,0.05,Nei,Ja,1134,SULDAL,11,Rogaland,59.45165,5.991917,0.5,Nei,11,2,Ryfylke
48,2025,12178,Bjønnspjotneset,0.28,2.23,0,Nei,Ja,4638,HØYANGER,46,Vestland,61.098083,5.82545,0.5,Nei,10.61,4,Nordhordaland til Stadt
48,2025,31738,Bjørga,0.02,0.05,0,Nei,Ja,5526,SØRREISA,55,Troms,69.153984,17.948418,0.5,Nei,7,10,Andøya til Senja
48,2025,12625,Bjørgan,0.48,0.42,0,Nei,Ja,5049,FLATANGER,50,Trøndelag,64.59268,10.908333,0.5,Nei,8.77,7,Nord-Trøndelag med Bindal
48,2025,31317,Bjørkvik,,,,Ja,Nei,1875,HAMARØY,18,Nordland,68.02925,16.131416,0.5,,,9,Vestfjorden og Vesterålen
48,2025,22455,Bjørlykkestranda,,,,Ja,Nei,1511,VANYLVEN,15,Møre og Romsdal,62.16655,5.5954,0.5,,,5,Stadt til Hustadvika
48,2025,12308,Bjørndal,,,,Ja,Nei,1520,ØRSTA,15,Møre og Romsdal,62.274883,6.00285,0.5,,,5,Stadt til Hustadvika
48,2025,23436,Bjørnholmen,0,0,0,Nei,Ja,4636,SOLUND,46,Vestland,61.20625,4.935933,0.5,Nei,10.04,4,Nordhordaland til Stadt
48,2025,11340,Bjørnstein,,,,Ja,Nei,5514,IBESTAD,55,Troms,68.886185,17.109217,0.5,,,10,Andøya til Senja
48,2025,34997,Bjørnøya,0.34,0.8,0.22,Nei,Ja,1804,BODØ,18,Nordland,67.41632,14.430617,0.5,Nei,9.5,9,Vestfjorden og Vesterålen
48,2025,45072,Bleket,0.05,0.73,0.24,Nei,Ja,4602,KINN,46,Vestland,61.911667,5.092217,0.5,Nei,10.4,4,Nordhordaland til Stadt
48,2025,12156,Blom,0.32,0.55,0.08,Nei,Ja,4630,OSTERØY,46,Vestland,60.436516,5.56465,0.5,Nei,11.1,4,Nordhordaland til Stadt
48,2025,31857,Blomsøråsa,0.14,0.39,0.06,Nei,Ja,1820,ALSTAHAUG,18,Nordland,65.85637,12.311833,0.5,Nei,8.04,8,Helgeland til Bodø
48,2025,29458,Blåmannsvik,,,,Ja,Nei,5501,TROMSØ,55,Troms,69.73064,18.653584,0.5,,,11,Kvaløya til Loppa
48,2025,19255,Blåsenborgneset,,,,Ja,Nei,5605,SØR-VARANGER,56,Finnmark,69.73305,30.1079,0.5,,,13,Øst-Finnmark
48,2025,11399,Bogelva,0,0,0,Nei,Ja,5510,KVÆFJORD,55,Troms,68.65683,15.904017,0.5,Nei,8.92,10,Andøya til Senja
48,2025,10212,Bogen,0.19,0.17,0,Nei,Ja,1505,KRISTIANSUND,15,Møre og Romsdal,63.076782,7.9046,0.5,Nei,9.34,6,Nordmøre og Sør-Trøndelag
48,2025,13209,Bognøy,0.25,0.58,0.08,Nei,Ja,4631,ALVER,46,Vestland,60.604416,5.075833,0.5,Nei,11.11,4,Nordhordaland til Stadt
48,2025,13143,Bondejorda,,,,Ja,Nei,5624,LEBESBY,56,Finnmark,70.81693,27.564833,0.5,,,12,Vest-Finnmark
48,2025,10256,Bondøya,0.14,0.26,0.15,Nei,Ja,5060,NÆRØYSUND,50,Trøndelag,64.8168,10.7427,0.5,Nei,7.08,7,Nord-Trøndelag med Bindal
48,2025,11248,Bonhammaren,0,0,0,Nei,Ja,1867,BØ I NORDLAND,18,Nordland,68.81738,14.7101,0.5,Nei,7,9,Vestfjorden og Vesterålen
48,2025,15796,Borgarliflot,,,,Ja,Nei,1134,SULDAL,11,Rogaland,59.38753,5.927667,0.5,,,2,Ryfylke
48,2025,36417,Borvika,0,0.03,0.13,Nei,Ja,5603,HAMMERFEST,56,Finnmark,70.75667,23.4353,0.5,Nei,7.5,12,Vest-Finnmark
48,2025,45160,Botnastranda,,,,Ja,Nei,4602,KINN,46,Vestland,61.613,5.116333,0.5,,,4,Nordhordaland til Stadt
48,2025,12040,Brandaskuta,,,,Ja,Nei,4617,KVINNHERAD,46,Vestland,59.975735,5.909183,0.5,,,3,Karmøy til Sotra
48,2025,34897,Brandsfjorden,0.02,0.13,0.02,Nei,Ja,5058,ÅFJORD,50,Trøndelag,64.22307,10.279933,0.5,Nei,8.81,6,Nordmøre og Sør-Trøndelag
48,2025,11488,Brattavika,0.12,0.36,0.03,Nei,Ja,4625,AUSTEVOLL,46,Vestland,60.044117,5.303317,0.5,Nei,10.96,3,Karmøy til Sotra
48,2025,33137,Brattberg,,,,Ja,Nei,5516,GRATANGEN,55,Troms,68.71352,17.429533,0.5,,,10,Andøya til Senja
48,2025,11015,Brattholmen,0.03,0.06,0,Nei,Ja,1818,HERØY I NORDLAND,18,Nordland,65.90735,12.220967,0.5,Nei,7.54,8,Helgeland til Bodø
48,2025,13205,Brattholmen,0.05,0.05,0,Nei,Ja,4636,SOLUND,46,Vestland,61.068382,4.713817,0.5,Nei,10.39,4,Nordhordaland til Stadt
48,2025,12594,Breidvika,0,0.12,0,Nei,Ja,5020,OSEN,50,Trøndelag,64.29718,10.393433,0.5,Nei,8.84,6,Nordmøre og Sør-Trøndelag
48,2025,45249,Breisundet,,,,Ja,Nei,1804,BODØ,18,Nordland,67.423065,13.887633,0.5,,,9,Vestfjorden og Vesterålen
48,2025,11574,Breivik S,0,0,0,Nei,Ja,4613,BØMLO,46,Vestland,59.671185,5.31215,0.5,Nei,10.16,3,Karmøy til Sotra
